occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,premisetype,occurenceday
5,6,13.0,317,6,11,0,13,99,0,25
5,7,3.0,269,1,0,1,10,12,0,27
5,7,8.0,94,3,4,0,10,23,2,8
5,5,7.0,349,4,17,1,0,15,1,11
5,5,7.0,349,4,1,0,4,82,1,11
5,7,16.0,40,0,15,0,4,79,2,2
5,7,16.0,40,0,14,2,10,22,3,2
5,7,16.0,40,0,17,2,12,61,3,2
5,7,21.0,81,6,15,0,3,76,1,21
5,7,21.0,81,6,18,1,10,6,0,21
5,7,22.0,211,3,8,0,10,47,2,26
5,7,22.0,211,3,12,0,14,24,0,26
5,7,22.0,211,3,22,1,2,71,4,26
5,7,22.0,211,3,5,1,3,30,1,26
5,7,22.0,211,3,18,1,8,19,0,26
5,7,23.0,202,0,11,0,10,22,1,17
5,7,23.0,202,0,20,0,4,5,0,17
5,7,22.0,211,3,14,1,15,31,0,26
5,7,31.0,43,1,11,0,2,86,1,20
5,7,31.0,43,1,8,0,10,47,1,20
5,9,27.0,179,5,13,3,8,41,4,15
5,11,1.0,222,4,2,0,2,69,2,7
5,7,8.0,94,3,8,2,16,113,3,8
5,3,6.0,303,0,15,1,2,123,4,23
5,3,6.0,303,0,13,0,2,92,1,23
5,3,8.0,148,2,21,1,15,85,0,8
5,3,8.0,148,2,11,0,13,99,1,8
5,3,16.0,263,4,3,1,1,67,4,2
5,3,21.0,338,1,16,2,0,15,3,21
5,3,21.0,338,1,11,1,10,47,0,21
5,7,14.0,125,6,15,3,9,87,2,5
5,7,14.0,125,6,6,1,11,15,0,5
5,7,14.0,125,6,14,2,2,2,0,5
5,7,14.0,125,6,14,2,2,2,1,5
5,7,16.0,40,0,5,0,0,53,3,2
5,7,16.0,40,0,13,0,10,30,3,2
5,7,16.0,40,0,2,3,12,80,0,2
5,7,16.0,40,0,1,2,4,79,2,2
5,7,16.0,40,0,1,0,2,86,1,2
5,7,21.0,81,6,11,0,13,21,2,21
5,7,21.0,81,6,5,0,4,82,1,21
5,11,3.0,288,6,13,1,15,31,0,27
3,0,2.0,47,1,17,0,1,1,1,22
5,7,20.0,266,5,20,1,11,124,4,29
3,8,1.0,66,0,17,1,11,55,4,7
5,7,20.0,266,5,17,0,14,126,4,29
5,5,4.0,114,0,12,2,6,7,0,30
5,9,23.0,167,0,10,0,11,133,2,17
5,7,13.0,238,5,1,2,5,6,0,25
5,9,25.0,344,2,18,1,0,26,1,13
5,9,9.0,320,0,21,3,16,50,4,12
5,7,3.0,269,1,5,1,13,99,0,27
3,0,25.0,281,4,19,0,0,15,4,13
5,7,30.0,42,0,14,1,7,57,0,19
5,11,19.0,321,0,12,1,10,22,2,10
5,7,15.0,205,3,18,0,4,82,3,1
5,3,5.0,324,3,4,1,9,27,0,24
5,3,22.0,166,2,13,0,10,43,3,26
5,7,29.0,268,3,9,3,0,53,1,16
5,3,5.0,324,3,13,0,13,48,1,24
5,3,7.0,289,1,1,1,13,99,2,11
5,7,21.0,81,6,20,1,10,43,1,21
5,7,22.0,211,3,4,0,4,75,1,26
5,7,5.0,204,4,3,0,10,23,2,24
5,8,30.0,103,2,4,0,2,13,1,19
5,0,12.0,113,6,4,0,1,35,2,28
5,0,20.0,172,3,23,0,8,9,3,29
5,11,1.0,222,4,17,0,15,96,1,7
5,5,29.0,24,5,17,0,3,79,1,16
4,7,16.0,40,1,18,0,9,27,0,2
5,11,1.0,222,4,21,0,14,34,1,7
5,11,1.0,222,4,16,0,11,15,3,7
5,11,1.0,222,4,7,0,8,41,4,7
5,11,1.0,222,4,6,1,7,111,1,7
5,11,1.0,222,4,3,0,7,120,4,7
5,11,1.0,222,4,22,0,3,70,1,7
5,3,19.0,138,3,17,0,12,104,1,10
5,2,1.0,16,3,13,0,3,79,2,7
4,9,10.0,156,2,18,0,13,99,4,4
4,9,10.0,156,2,9,2,5,6,0,4
4,9,17.0,255,2,13,1,4,4,1,6
4,9,17.0,255,2,22,2,6,7,3,6
4,9,26.0,267,5,5,0,6,89,1,3
4,9,26.0,267,5,2,0,14,24,2,3
4,7,2.0,160,1,7,0,14,24,1,22
4,7,2.0,160,1,23,0,15,46,4,22
4,7,2.0,160,1,5,0,16,130,1,22
4,7,2.0,160,1,5,0,8,9,4,22
4,7,2.0,160,1,2,0,10,47,0,22
4,7,2.0,160,1,2,0,0,53,3,22
4,7,2.0,160,1,3,0,1,11,4,22
4,7,2.0,160,1,4,0,11,117,3,22
4,7,16.0,40,1,16,2,16,50,3,2
4,7,16.0,40,1,21,0,5,6,3,2
4,7,16.0,40,1,8,0,0,64,2,2
4,7,16.0,40,1,9,1,12,56,4,2
4,7,17.0,95,2,10,0,0,85,2,6
4,7,17.0,95,2,11,0,8,118,1,6
4,7,17.0,95,2,11,0,0,26,4,6
4,7,17.0,95,2,14,2,1,35,0,6
4,7,25.0,41,4,0,0,12,61,1,13
5,2,14.0,231,6,19,0,3,103,4,5
5,0,6.0,260,3,12,1,0,68,0,23
4,11,30.0,170,6,12,0,10,47,3,19
4,9,11.0,52,4,17,0,14,24,1,9
5,4,22.0,152,4,19,1,8,27,0,26
5,8,2.0,77,2,17,1,16,50,2,22
5,2,2.0,143,0,11,1,12,80,1,22
5,2,2.0,143,0,11,0,10,47,1,22
4,7,19.0,330,5,3,0,0,0,2,10
5,11,1.0,222,4,17,0,2,2,3,7
5,11,1.0,222,4,6,2,14,106,3,7
5,11,1.0,222,4,10,1,14,110,0,7
5,11,1.0,222,4,16,1,5,12,1,7
5,11,9.0,311,5,10,1,4,138,0,12
5,11,9.0,311,5,4,2,0,15,2,12
5,11,9.0,311,5,1,0,4,82,3,12
5,11,1.0,222,4,16,0,5,6,2,7
5,11,9.0,311,5,11,1,2,92,4,12
5,11,9.0,311,5,4,0,8,9,1,12
5,11,9.0,311,5,4,0,12,61,4,12
3,0,25.0,281,4,20,3,4,136,1,13
5,11,11.0,175,3,12,0,15,108,3,9
5,11,11.0,175,3,13,1,3,30,4,9
5,4,17.0,19,6,13,0,4,4,1,6
5,4,17.0,19,6,15,1,1,16,4,6
5,4,16.0,25,5,22,0,10,22,1,2
5,4,23.0,30,5,22,2,1,81,3,17
5,4,23.0,30,5,14,2,4,5,1,17
4,7,24.0,68,2,9,0,6,7,1,14
4,3,15.0,35,4,18,0,9,87,1,1
4,3,15.0,35,4,22,1,13,99,4,1
5,4,25.0,20,3,9,2,9,102,3,13
5,4,25.0,20,3,9,1,8,118,0,13
5,2,6.0,251,5,7,0,9,95,0,23
5,2,7.0,153,6,11,0,14,25,1,11
5,2,8.0,258,3,7,0,8,41,1,8
5,2,8.0,258,3,3,0,8,27,2,8
5,2,10.0,28,1,16,0,6,89,1,4
5,2,10.0,28,1,16,1,10,47,0,4
5,2,10.0,28,1,21,0,0,12,3,4
5,11,4.0,275,3,1,0,4,45,2,30
5,4,17.0,19,6,22,1,8,19,1,6
5,4,18.0,26,3,19,0,8,9,4,0
5,11,11.0,175,3,8,2,15,96,3,9
5,11,11.0,175,3,1,0,8,27,1,9
5,11,18.0,332,3,22,0,9,63,1,0
5,4,22.0,152,4,5,1,10,47,0,26
4,11,30.0,170,6,8,1,11,10,4,19
5,9,2.0,323,0,23,1,11,124,0,22
5,0,20.0,172,3,6,0,15,51,1,29
5,0,29.0,191,1,17,3,4,138,4,16
5,10,20.0,223,0,6,0,1,1,1,29
5,11,18.0,332,3,3,1,0,15,4,0
5,11,18.0,332,3,12,2,10,52,0,0
5,11,25.0,88,3,5,0,8,27,3,13
5,11,25.0,88,3,22,0,11,94,3,13
5,11,25.0,88,3,4,0,13,21,2,13
5,11,28.0,123,2,17,0,10,22,1,18
5,11,28.0,123,2,6,0,0,12,0,18
5,11,28.0,123,2,17,1,2,60,0,18
5,11,28.0,123,2,9,1,8,27,1,18
5,0,27.0,23,3,15,3,5,64,1,15
5,2,9.0,21,0,6,0,5,12,3,12
4,7,17.0,95,2,9,0,8,41,1,6
5,11,1.0,222,4,0,1,2,2,0,7
5,0,27.0,23,3,12,0,5,12,1,15
4,7,25.0,41,4,22,0,11,117,0,13
5,8,28.0,224,0,2,1,16,50,0,18
5,9,2.0,323,0,13,2,3,79,3,22
5,0,26.0,14,6,19,0,8,65,4,3
5,11,1.0,222,4,17,1,10,12,0,7
5,9,2.0,323,0,18,0,9,95,1,22
4,7,25.0,41,4,18,0,2,13,1,13
5,4,20.0,115,1,17,1,10,47,2,29
4,7,17.0,95,2,21,0,16,72,3,6
4,11,14.0,147,4,23,1,15,114,1,5
5,11,9.0,311,5,16,0,10,47,2,12
5,9,3.0,217,1,11,0,2,13,1,27
4,3,16.0,263,5,8,0,2,13,0,2
5,10,13.0,346,0,9,1,2,86,0,25
4,11,6.0,252,2,17,3,13,48,1,23
4,11,14.0,147,4,2,0,11,94,3,5
5,4,1.0,144,4,3,2,6,128,1,7
5,4,6.0,176,1,15,0,11,15,1,23
5,4,6.0,176,1,2,0,14,25,4,23
5,4,6.0,176,1,4,2,1,1,3,23
5,4,6.0,176,1,18,0,15,31,1,23
5,4,6.0,176,1,9,0,3,44,0,23
5,4,7.0,133,2,6,0,1,35,0,11
5,4,6.0,176,1,18,0,5,6,1,23
5,4,8.0,292,4,15,1,11,15,0,8
5,4,7.0,133,2,1,0,9,95,0,11
5,4,8.0,292,4,12,0,10,22,3,8
5,4,7.0,133,2,11,0,2,86,0,11
5,4,9.0,18,5,7,1,2,69,0,12
5,4,9.0,18,5,1,2,8,33,0,12
5,4,9.0,18,5,20,1,5,12,1,12
5,8,23.0,102,2,5,1,4,138,0,17
5,0,24.0,55,4,4,1,15,46,0,14
4,11,6.0,252,2,17,1,5,12,1,23
4,11,14.0,147,4,19,0,4,66,1,5
5,1,26.0,248,2,16,0,10,22,1,3
5,1,26.0,248,2,2,0,10,47,2,3
5,1,26.0,248,2,9,0,0,77,1,3
5,1,31.0,305,0,16,0,5,12,3,20
5,1,31.0,305,0,22,1,1,59,4,20
5,1,31.0,305,0,4,0,12,61,2,20
5,1,31.0,305,0,19,0,5,12,1,20
5,8,16.0,73,2,16,0,15,114,2,2
5,8,16.0,73,2,3,0,9,54,1,2
5,2,6.0,251,5,8,0,8,9,3,23
5,2,6.0,251,5,19,1,9,58,4,23
5,2,7.0,153,6,11,0,7,122,2,11
5,2,7.0,153,6,3,1,0,0,4,11
5,2,7.0,153,6,19,1,2,13,4,11
5,2,7.0,153,6,19,0,10,22,1,11
5,2,7.0,153,6,1,2,12,104,3,11
5,2,7.0,153,6,22,1,1,35,4,11
5,2,8.0,258,3,7,0,4,82,1,8
5,2,8.0,258,3,8,0,1,105,1,8
5,2,8.0,258,3,3,0,2,13,3,8
5,2,8.0,258,3,19,2,12,104,3,8
5,4,6.0,176,1,22,0,5,64,2,23
5,4,31.0,67,6,0,1,13,48,2,20
5,4,31.0,67,6,20,0,10,6,3,20
5,4,31.0,67,6,1,0,8,9,0,20
5,4,7.0,133,2,17,1,10,47,1,11
5,2,15.0,130,3,2,0,15,46,2,1
5,2,15.0,130,3,14,1,6,128,4,1
5,2,17.0,6,1,16,0,13,29,1,6
5,2,23.0,230,0,4,1,9,83,4,17
5,2,23.0,230,0,1,0,4,5,0,17
5,0,7.0,15,0,7,0,3,44,1,11
5,0,7.0,15,0,19,0,15,51,0,11
5,0,7.0,15,0,4,0,5,47,2,11
5,0,7.0,15,0,8,1,11,98,4,11
5,0,7.0,15,0,9,1,9,109,4,11
5,0,8.0,9,1,16,0,10,22,1,8
5,0,8.0,9,1,0,0,13,29,1,8
5,0,8.0,9,1,13,2,13,21,2,8
5,0,8.0,9,1,8,0,13,99,2,8
5,0,8.0,9,1,1,0,5,6,3,8
5,0,8.0,9,1,2,0,2,92,0,8
5,0,8.0,9,1,18,1,0,53,0,8
5,2,8.0,258,3,4,0,14,25,3,8
5,2,8.0,258,3,8,1,6,128,4,8
5,2,10.0,28,1,23,0,1,11,4,4
5,2,10.0,28,1,1,0,10,47,2,4
5,2,16.0,220,0,16,2,1,67,0,2
5,2,16.0,220,0,6,1,15,31,4,2
5,2,16.0,220,0,9,2,10,47,3,2
5,4,18.0,26,3,13,1,13,29,1,0
4,3,15.0,35,4,9,1,10,22,1,1
4,3,15.0,35,4,13,1,1,81,4,1
4,3,15.0,35,4,12,1,3,30,0,1
5,9,5.0,89,4,14,0,10,12,1,24
5,8,16.0,73,2,6,1,2,86,4,2
5,8,16.0,73,2,1,0,4,138,4,2
5,8,16.0,73,2,9,1,10,22,1,2
5,8,24.0,85,4,3,1,6,7,1,14
5,8,26.0,278,6,15,0,5,6,0,3
5,8,26.0,278,6,8,1,1,1,4,3
5,8,26.0,278,6,14,1,1,11,4,3
5,1,21.0,45,5,9,2,10,12,0,21
5,6,1.0,158,0,17,0,4,138,4,7
5,8,30.0,103,2,8,1,10,43,2,19
5,4,11.0,121,3,8,0,16,39,4,9
5,11,1.0,222,4,21,0,0,68,1,7
4,3,16.0,263,5,22,1,15,46,1,2
5,6,28.0,309,3,3,0,13,99,4,18
4,11,8.0,283,5,5,2,5,6,0,8
5,11,9.0,311,5,13,2,13,69,3,12
4,3,16.0,263,5,2,0,2,40,1,2
4,11,8.0,283,5,14,0,1,35,4,8
5,8,29.0,301,1,7,1,3,79,1,16
4,11,7.0,253,4,18,0,0,64,2,11
5,11,9.0,311,5,12,0,5,12,0,12
4,3,16.0,263,5,14,0,8,9,3,2
4,11,14.0,147,4,12,0,12,17,3,5
5,4,5.0,235,0,6,0,10,47,2,24
4,11,15.0,331,5,8,0,14,24,1,1
5,11,9.0,311,5,3,3,12,83,2,12
4,3,24.0,357,6,6,0,9,95,1,14
4,11,14.0,147,4,14,2,13,38,3,5
5,4,30.0,139,5,14,1,13,99,1,19
4,11,15.0,331,5,14,0,10,47,0,1
4,11,16.0,225,6,13,1,14,88,4,2
5,0,27.0,23,3,9,0,9,93,1,15
4,11,7.0,253,4,17,1,0,0,0,11
4,11,7.0,253,4,0,1,0,0,0,11
4,11,7.0,253,4,18,0,11,117,1,11
4,11,15.0,331,5,17,0,10,23,2,1
4,11,15.0,331,5,15,1,0,12,0,1
4,11,15.0,331,5,14,0,13,21,4,1
4,11,15.0,331,5,11,1,11,18,1,1
4,11,16.0,225,6,6,1,11,124,0,2
4,11,16.0,225,6,6,0,5,6,0,2
4,11,16.0,225,6,6,0,14,131,1,2
4,11,25.0,88,0,0,0,16,74,3,13
4,11,31.0,227,3,14,0,10,23,1,20
5,8,15.0,72,1,20,1,12,80,4,1
5,0,2.0,47,2,15,1,13,28,1,22
3,0,30.0,228,1,19,0,5,12,2,19
5,11,24.0,194,6,19,1,13,48,0,14
4,9,8.0,90,0,3,0,4,136,2,8
5,4,16.0,25,5,9,2,8,9,1,2
5,4,17.0,19,6,16,1,5,64,0,6
5,4,17.0,19,6,13,2,10,47,3,6
5,4,17.0,19,6,15,0,4,45,2,6
5,4,16.0,25,5,14,3,3,103,1,2
5,4,17.0,19,6,22,2,0,15,3,6
5,4,17.0,19,6,2,2,16,130,3,6
5,4,17.0,19,6,18,1,5,64,0,6
5,4,18.0,26,3,13,0,6,7,0,0
5,4,16.0,25,5,16,1,10,22,0,2
5,4,18.0,26,3,13,1,13,69,1,0
5,1,24.0,64,0,3,0,7,78,2,14
4,9,7.0,271,3,17,1,10,22,0,11
5,2,16.0,220,0,9,1,2,2,0,2
5,10,15.0,60,2,22,0,10,22,2,1
5,4,16.0,25,5,23,1,10,22,0,2
5,4,16.0,25,5,9,0,8,27,1,2
5,4,16.0,25,5,13,1,1,16,4,2
5,11,1.0,222,4,16,0,14,25,2,7
5,11,1.0,222,4,0,0,14,25,2,7
5,11,1.0,222,4,0,0,2,86,1,7
5,8,12.0,284,6,11,0,0,12,1,28
5,11,1.0,222,4,17,0,15,114,1,7
5,4,22.0,152,4,18,0,8,9,1,26
5,5,18.0,195,0,4,0,12,17,1,0
5,6,4.0,159,4,14,0,8,27,2,30
5,7,18.0,154,2,8,0,14,24,2,0
5,5,26.0,37,1,3,0,12,17,2,3
5,4,22.0,152,4,10,3,10,47,3,26
5,2,2.0,143,0,13,0,0,26,1,22
5,4,22.0,152,4,13,0,10,47,4,26
5,6,12.0,162,5,19,3,1,16,3,28
5,6,1.0,158,0,18,0,6,132,4,7
5,1,21.0,45,5,1,0,10,6,0,21
5,10,20.0,223,0,13,3,1,11,1,29
5,8,30.0,103,2,18,3,0,64,3,19
5,11,1.0,222,4,22,0,9,63,4,7
5,1,5.0,219,2,18,0,4,136,3,24
5,1,30.0,100,3,3,0,14,24,2,19
5,1,30.0,100,3,18,0,5,12,0,19
5,2,28.0,257,6,6,1,7,20,2,18
5,1,1.0,203,6,17,0,1,105,4,7
5,8,18.0,75,5,17,1,13,36,4,0
3,0,1.0,8,0,11,0,16,74,4,7
5,9,20.0,119,5,4,1,11,55,4,29
5,9,19.0,234,4,14,1,9,93,4,10
5,11,27.0,322,1,18,1,13,21,0,15
5,7,28.0,34,6,2,0,2,86,1,18
5,2,16.0,220,0,12,0,13,48,2,2
5,4,9.0,18,5,4,0,0,26,3,12
5,7,20.0,266,5,2,0,10,12,1,29
3,8,1.0,66,0,3,0,1,35,4,7
5,10,21.0,341,1,17,1,10,47,1,21
5,5,2.0,307,6,11,0,3,70,3,22
5,1,19.0,29,2,16,0,10,12,3,10
5,1,19.0,29,2,23,0,13,99,2,10
5,1,2.0,171,3,8,1,5,6,1,22
5,0,22.0,241,1,4,3,5,6,0,26
5,1,2.0,171,3,5,0,13,29,2,22
3,0,1.0,8,0,11,0,8,9,1,7
5,4,30.0,139,5,4,1,5,64,0,19
5,0,5.0,122,6,15,0,11,55,2,24
5,0,4.0,229,5,18,0,0,12,0,30
5,4,30.0,139,5,5,1,1,67,4,19
4,7,17.0,95,2,6,0,8,27,1,6
5,0,18.0,0,5,17,0,2,2,1,0
4,11,17.0,110,3,0,1,15,46,4,6
4,7,17.0,95,2,4,0,4,45,0,6
4,11,17.0,110,3,8,2,9,134,3,6
5,4,9.0,18,5,1,0,10,47,3,12
4,11,17.0,110,3,12,2,8,118,3,6
5,4,31.0,67,6,11,2,13,28,3,20
4,7,17.0,95,2,4,0,2,92,0,6
4,11,20.0,340,2,13,0,11,98,4,29
5,2,24.0,22,1,11,1,0,26,1,14
5,9,7.0,271,6,2,3,8,41,4,11
5,6,28.0,309,3,0,0,13,21,2,18
5,11,24.0,194,6,17,0,13,38,1,14
5,4,31.0,67,6,19,0,13,36,1,20
4,3,24.0,357,6,9,0,10,12,3,14
5,4,23.0,30,5,21,0,2,13,0,17
5,8,30.0,103,2,19,1,6,128,1,19
5,0,1.0,8,1,19,1,9,87,1,7
5,4,17.0,19,6,18,2,14,131,2,6
5,4,22.0,152,4,4,0,10,22,1,26
5,4,18.0,26,3,5,0,4,45,3,0
5,2,9.0,21,0,3,1,0,64,1,12
5,4,31.0,67,6,4,2,2,2,3,20
5,0,15.0,190,1,19,0,8,65,3,1
5,4,22.0,152,4,6,1,0,15,4,26
5,0,16.0,11,2,17,0,14,107,3,2
5,2,14.0,231,6,13,0,8,33,1,5
5,4,18.0,26,3,0,2,10,22,0,0
5,0,16.0,11,2,17,0,7,57,4,2
5,0,6.0,260,3,2,1,15,96,0,23
5,2,9.0,21,0,22,0,11,124,2,12
5,4,16.0,25,5,16,1,10,22,0,2
5,0,16.0,11,2,8,0,14,110,1,2
5,11,1.0,222,4,23,0,12,61,1,7
4,11,15.0,331,5,17,0,12,80,1,1
5,4,17.0,19,6,15,3,5,12,0,6
5,0,15.0,190,1,11,0,10,23,1,1
4,3,25.0,347,3,16,1,3,103,4,13
5,4,25.0,20,3,13,1,15,114,2,13
5,11,1.0,222,4,13,0,3,115,1,7
4,7,25.0,41,4,5,0,14,107,1,13
4,7,25.0,41,4,20,1,10,43,1,13
4,7,17.0,95,2,16,0,0,68,3,6
4,3,16.0,263,5,23,1,8,27,1,2
4,3,24.0,357,6,15,0,1,11,4,14
4,3,24.0,357,6,22,0,6,91,2,14
5,2,1.0,16,3,19,0,14,110,4,7
4,3,24.0,357,6,9,0,0,85,1,14
4,3,25.0,347,3,6,1,10,23,0,13
4,3,25.0,347,3,5,1,6,128,1,13
5,0,18.0,0,5,5,0,7,62,3,0
5,0,18.0,0,5,8,0,13,69,2,0
5,0,18.0,0,5,13,1,2,35,4,0
5,0,18.0,0,5,6,0,6,7,1,0
5,0,18.0,0,5,18,0,9,57,1,0
5,0,25.0,281,5,16,0,4,75,1,13
5,0,25.0,281,5,21,0,11,94,2,13
5,0,25.0,281,5,11,0,4,66,0,13
5,0,26.0,14,6,14,0,9,49,1,3
5,4,31.0,67,6,11,0,2,69,2,20
5,0,26.0,14,6,9,0,10,47,3,3
5,0,27.0,23,3,15,0,9,57,0,15
5,0,25.0,281,5,4,3,9,101,0,13
5,0,27.0,23,3,12,2,13,69,3,15
5,0,10.0,129,4,19,0,2,123,4,4
5,8,15.0,72,1,17,0,2,2,1,1
5,4,15.0,132,4,18,1,6,89,0,1
5,8,1.0,66,1,17,0,2,69,1,7
5,4,15.0,132,4,2,1,13,29,4,1
4,11,7.0,253,4,22,1,12,61,4,11
4,11,7.0,253,4,9,2,8,41,0,11
5,2,1.0,16,3,4,0,14,32,1,7
4,7,16.0,40,1,9,2,1,59,4,2
4,7,17.0,95,2,17,0,8,9,4,6
5,9,1.0,126,3,17,0,15,51,1,7
5,8,21.0,46,0,23,1,7,120,4,21
5,11,17.0,110,6,1,1,9,57,0,6
5,11,16.0,225,5,18,0,0,15,4,2
5,2,22.0,209,3,19,1,8,9,0,26
5,3,29.0,325,2,18,0,3,79,3,16
3,6,25.0,39,2,15,0,2,92,1,13
5,3,27.0,361,0,15,3,8,27,3,15
5,10,29.0,318,2,11,0,13,38,2,16
5,8,22.0,354,1,4,1,2,86,0,26
5,8,22.0,354,1,9,1,9,27,0,26
5,8,19.0,280,6,2,1,5,6,1,10
5,6,18.0,308,4,23,1,2,69,1,0
5,8,21.0,46,0,10,0,13,28,0,21
4,11,3.0,288,3,19,1,12,56,4,27
4,11,11.0,175,0,17,3,9,27,2,9
5,4,23.0,30,5,20,1,1,59,4,17
5,10,16.0,201,4,15,0,10,47,2,2
5,10,15.0,60,2,19,1,9,10,0,1
5,10,15.0,60,2,6,0,0,15,3,1
5,10,16.0,201,4,4,0,9,102,1,2
5,3,7.0,289,1,20,2,10,47,0,11
5,1,6.0,97,4,22,0,15,112,1,23
5,1,7.0,32,5,21,1,5,6,0,11
5,1,6.0,97,4,17,1,15,51,4,23
5,1,7.0,32,5,14,0,0,12,3,11
5,1,9.0,50,3,16,0,0,53,3,12
5,1,9.0,50,3,3,0,5,6,3,12
5,1,9.0,50,3,2,0,10,47,0,12
5,1,9.0,50,3,4,0,6,89,4,12
5,1,9.0,50,3,14,0,11,117,0,12
5,1,9.0,50,3,12,1,9,10,4,12
5,1,24.0,64,0,0,1,9,101,0,14
5,1,25.0,65,1,21,1,7,8,0,13
5,1,25.0,65,1,16,0,16,74,3,13
5,1,7.0,32,5,2,1,0,26,1,11
5,1,25.0,65,1,1,1,11,117,2,13
5,0,1.0,8,1,15,3,8,118,0,7
5,1,24.0,64,0,23,0,4,121,1,14
5,8,16.0,73,2,10,2,6,7,1,2
5,0,16.0,11,2,2,0,1,105,0,2
5,0,16.0,11,2,9,0,6,7,1,2
5,0,24.0,55,4,3,0,0,12,1,14
5,0,24.0,55,4,18,1,16,113,2,14
4,11,6.0,252,2,4,0,1,59,3,23
5,11,1.0,222,4,11,1,14,25,0,7
4,11,6.0,252,2,18,0,7,8,3,23
5,11,1.0,222,4,17,1,16,50,1,7
5,4,23.0,30,5,23,2,0,0,3,17
5,9,9.0,320,0,9,1,15,108,1,12
5,9,18.0,359,2,21,1,15,119,0,0
5,4,11.0,121,3,4,1,11,15,1,9
5,0,29.0,191,1,5,0,8,118,3,16
5,4,28.0,218,2,16,0,8,41,1,18
5,10,11.0,298,6,17,3,16,72,0,9
5,0,20.0,172,3,8,1,10,52,2,29
5,11,1.0,222,4,17,0,8,9,1,7
5,11,1.0,222,4,0,0,5,12,0,7
5,11,1.0,222,4,20,0,13,48,1,7
5,11,1.0,222,4,2,0,12,80,1,7
5,11,1.0,222,4,2,0,2,86,4,7
5,11,1.0,222,4,21,0,10,47,0,7
5,11,9.0,311,5,12,0,12,61,1,12
5,11,9.0,311,5,14,0,13,99,1,12
5,9,3.0,217,1,19,1,9,93,4,27
5,9,3.0,217,1,9,0,5,6,1,27
5,9,3.0,217,1,10,3,13,29,1,27
5,9,8.0,90,3,21,0,0,26,2,8
5,9,8.0,90,3,19,2,8,41,3,8
5,9,9.0,320,0,6,0,2,123,4,12
5,9,9.0,320,0,5,0,14,25,1,12
5,9,9.0,320,0,7,1,1,105,0,12
5,9,18.0,359,2,11,0,6,89,1,0
5,9,18.0,359,2,3,0,14,34,3,0
5,9,18.0,359,2,4,1,13,38,4,0
5,9,25.0,344,2,15,0,8,33,0,13
5,9,25.0,344,2,3,2,16,50,4,13
5,9,25.0,344,2,9,0,14,24,3,13
4,11,6.0,252,2,23,2,10,6,3,23
4,11,8.0,283,5,17,1,5,64,0,8
3,0,21.0,287,3,8,0,7,57,2,21
4,7,15.0,205,0,13,0,8,118,4,1
4,7,15.0,205,0,4,3,8,41,4,1
4,7,23.0,202,1,21,1,16,50,2,17
5,11,23.0,232,5,17,1,3,30,2,17
5,4,25.0,20,3,2,1,14,107,1,13
4,3,24.0,357,6,11,1,10,23,1,14
5,8,25.0,86,5,4,0,15,39,0,13
3,2,24.0,22,0,3,0,10,22,1,14
5,2,15.0,130,3,9,1,14,126,4,1
5,2,17.0,6,1,18,2,8,41,3,6
5,2,23.0,230,0,8,0,9,83,1,17
5,2,23.0,230,0,2,1,13,38,1,17
5,4,6.0,176,1,13,0,0,26,4,23
5,4,6.0,176,1,8,0,9,93,0,23
5,4,7.0,133,2,15,0,7,20,4,11
5,4,6.0,176,1,4,1,13,38,4,23
5,4,7.0,133,2,10,0,8,118,1,11
5,4,6.0,176,1,12,3,10,22,3,23
5,4,8.0,292,4,17,0,9,49,1,8
5,4,7.0,133,2,18,0,16,74,4,11
5,4,9.0,18,5,13,0,14,25,3,12
5,2,4.0,254,2,8,1,9,109,0,30
5,2,4.0,254,2,1,0,7,137,3,30
5,11,27.0,322,1,17,0,9,57,1,15
5,7,12.0,181,4,9,1,11,8,4,28
5,7,27.0,53,5,9,0,2,2,3,15
5,3,9.0,44,4,4,0,5,6,0,12
5,10,21.0,341,1,23,1,10,47,1,21
5,1,10.0,17,0,22,0,5,12,1,4
5,3,1.0,180,2,17,0,6,128,1,7
5,5,4.0,114,0,4,1,0,64,0,30
5,5,29.0,24,5,18,0,9,54,3,16
